convo_id,user,line_id,line,K1,K2,K3,K4,K5,K6,K7,K8,primary,secondary
conv1,P14,2872,感覺出席正常這個分組跟誰打都55開,1,0,0,0,0,0,0,0,K1,
conv1,P15,2873,不是贏就是輸,0,0,0,0,1,0,0,0,K5,
conv1,P15,2874,都是55開,0,0,0,0,1,0,0,0,K5,
conv1,P14,2875,打不上去就是進攻指揮太菜,0,0,0,0,0,0,0,1,K8,
conv1,P15,2876,我先道歉 我好菜,0,0,0,1,0,0,0,0,K4,
conv1,P14,2877,前提出席正常，很常我星期三排好的表到星期五已經改1/4了,0,0,0,1,0,0,0,0,K4,
conv1,P14,2878,拆塔帶這個也有用,0,0,0,1,0,0,0,0,K4,
conv1,P15,2879,本幫的出席 一直都很謎,0,0,0,0,0,0,0,1,K8,
conv1,P16,2880,主打一個感情好 手牽手一起請假,0,0,1,0,0,0,0,0,K3,
conv1,P14,2881,你們吃尾牙會有香菜嗎出現嗎,1,0,0,0,0,0,0,0,K1,
conv1,P8,2882,那D個人跟我手牽手一起請假,0,0,1,0,0,0,0,0,K3,
conv1,P16,2883,我自帶,0,0,0,1,0,0,0,0,K4,
conv1,P15,2884,我8,0,0,0,1,0,0,0,0,K4,
conv1,P15,2885,我這禮拜想請假,0,0,0,1,0,0,0,0,K4,
conv1,P15,2886,下下禮拜也想請假,0,0,0,1,0,0,0,0,K4,
conv1,P13,2887,這幫會要散了484,0,0,0,0,0,0,0,1,K8,
conv1,P14,2888,習慣就好，每個月都有一段時間她都這樣,0,0,0,0,0,0,0,1,K8,
conv1,P14,2889,可以問一個都市傳說嗎,1,0,0,0,0,0,0,0,K1,
conv1,P14,2890,學生時期聽之前住宿的同學說，整間寢室的室友EMO日會一樣是真的嗎？,1,0,0,0,0,0,0,0,K1,
conv1,R1,2891,你可以雙手雙腳並用對吧,0,1,0,0,0,0,0,0,K2,
conv1,R1,2892,交給你玩奶了,0,1,0,0,0,0,0,0,K2,
conv1,P15,2893,真的,0,0,0,0,0,0,0,1,K8,
conv1,P11,2894,我睡著了親,0,0,0,1,0,0,0,0,K4,
conv1,R1,2895,？,0,0,0,0,1,0,0,0,K5,
conv1,R1,2896,在思考下週出的新絕技要不要抽,0,0,1,0,0,0,0,0,K3,
conv1,R1,2897,上次那張在哪來著,1,0,0,0,0,0,0,0,K1,
conv1,R1,2898,喔找到了,0,0,0,0,0,0,0,1,K8,
conv1,R1,2899,要抽,0,0,0,0,0,0,0,1,K8,
conv1,P18,2900,這張ㄇ,0,0,0,0,0,0,0,1,K8,
conv1,R1,2901,我剛剛去日常探索看到了 感謝,0,0,0,1,0,0,0,0,K4,
conv1,R1,2902,看來是要抽,0,0,0,1,0,0,0,0,K4,
conv1,P18,2903,4,0,0,0,0,0,0,0,1,K8,
conv1,R1,2904,好累喔,0,0,0,0,0,0,0,1,K8,
conv1,R1,2905,一下午都在打1212,0,0,0,1,0,0,0,0,K4,
conv1,R1,2906,奶媽超難打 人機場還會輸,0,0,0,0,0,0,0,1,K8,
conv1,R1,2907,鐵衣打一半,0,0,0,0,0,0,0,1,K8,
conv1,R1,2908,285分,0,0,0,0,0,0,0,1,K8,
conv1,P9,2909,媽媽 求帶飛,0,0,1,0,0,0,0,0,K3,
conv1,R1,2910,"""酥皮（戒糖）"" 我先吃飯",0,0,0,1,0,0,0,0,K4,
conv1,P14,2911,有影片的話，明天晚上2100來盤一下好了,0,0,1,0,0,0,0,0,K3,
conv1,P15,2912,"""結冰水"" 為什麼你被殺了",1,0,0,0,0,0,0,0,K1,
conv1,P2,2913,皮,0,0,0,0,0,0,0,1,K8,
conv1,P15,2914,有搬資源的8個抽一張月卡,0,0,0,0,0,0,0,1,K8,
conv1,P15,2915,我會抽,0,0,0,1,0,0,0,0,K4,
conv1,P18,2916,好抽象,0,0,0,0,0,0,0,1,K8,
conv1,R1,2917,"""妄念想要喵喵 叫"" 老爸爸不順便拍一下可愛的內功箱嗎",1,0,0,0,0,0,0,0,K1,
conv1,P5,2918,好好好,0,0,0,0,0,0,0,1,K8,
conv1,P5,2919,反正老墨不要我才會拍,0,0,0,1,0,0,0,0,K4,
conv1,R1,2920,謝謝百里爸爸 2.94w分紅,0,0,0,0,0,0,1,0,K7,
conv1,P15,2921,欸欸,0,0,0,0,0,0,0,1,K8,
conv1,P15,2922,我也有出錢耶,0,0,0,1,0,0,0,0,K4,
conv1,P15,2923,出錢出紅包,0,0,0,1,0,0,0,0,K4,
conv1,R1,2924,謝謝麻,0,0,0,0,0,0,1,0,K7,
conv1,P14,2925,下個星期三1/21，晚上9點半約戰BO2，有興趣可以私我，打雨紛飛，目前進攻防守都還有位子,0,0,1,0,0,0,0,0,K3,
conv1,P15,2926,不是9:30嗎,0,0,0,0,1,0,0,0,K5,
conv1,P14,2927,對啦 9.30,0,0,0,0,1,0,0,0,K5,
conv1,P14,2928,那這樣是算誰家的約戰,0,0,0,0,1,0,0,0,K5,
conv1,P4,2929,我還能打,0,0,1,0,0,0,0,0,K3,
conv1,R1,2930,"""酥皮（戒糖）"" ""結冰水"" 幫我收一下新朋朋",0,0,1,0,0,0,0,0,K3,
conv1,R1,2931,凌泽,0,0,0,0,0,0,0,1,K8,
conv1,R1,2932,"""妄念（姐姐抱抱）"" 你的好基友來了",0,0,0,0,0,0,0,1,K8,
conv1,P15,2933,打他會掉腰帶嗎,1,0,0,0,0,0,0,0,K1,
conv1,P15,2934,收了,0,0,1,0,0,0,0,0,K3,
conv1,P15,2935,"""凌泽"" 歡迎~~",0,0,0,0,0,0,1,0,K7,
conv1,P15,2936,請幫我改成遊戲名,0,0,0,1,0,0,0,0,K4,
conv1,P15,2937,現在幫會低吸有活動，可以多在 ⁠#靜思語 說話，救救研究生的論文，月底會抽獎喔,0,0,0,0,0,0,0,1,K8,
conv1,R1,2938,？6,1,0,0,0,0,0,0,0,K1,
conv1,R1,2939,你打小鳥可能會,0,0,0,0,1,0,0,0,K5,
conv1,P4,2940,ㄣˊ,0,0,0,0,0,0,0,1,K8,
conv1,P4,2941,李書與怎麼來了,1,0,0,0,0,0,0,0,K1,
conv1,P4,2942,他怎麼來了,1,0,0,0,0,0,0,0,K1,
conv1,P15,2943,是開人家戶嗎,1,0,0,0,0,0,0,0,K1,
conv1,R1,2944,你問他,0,0,0,0,0,0,0,1,K8,
conv1,P4,2945,別在意那麼多,0,0,0,0,0,0,0,1,K8,
conv1,P4,2946,他不是在墨雨嗎,0,0,0,0,1,0,0,0,K5,
conv1,R1,2947,沒 那是人家之前遊戲名,0,1,0,0,0,0,0,0,K2,
conv1,R1,2948,我昨天問了但他沒回答我,0,0,0,1,0,0,0,0,K4,
conv1,P4,2949,他們66都叫他那樣我就跟著叫了,0,0,0,1,0,0,0,0,K4,
conv1,P15,2950,我可以開小鳥戶嗎,0,0,0,1,0,0,0,0,K4,
conv1,P4,2951,很過份了,0,0,0,0,0,0,0,1,K8,
conv1,P15,2952,你這才過分,0,0,0,0,0,0,0,1,K8,
conv1,R1,2953,你超級過分,0,0,0,0,0,0,0,1,K8,
conv1,P4,2954,你好老師,0,0,0,0,0,0,0,1,K8,
conv1,P4,2955,初次見面你好你好,0,0,0,0,0,0,0,1,K8,
conv1,R1,2956,他都在玩洲,0,0,0,0,0,0,0,1,K8,
conv1,R1,2957,如果要玩可以找他,0,0,0,0,0,0,0,1,K8,
conv1,P10,2958,你怎麼在這裡,1,0,0,0,0,0,0,0,K1,
conv1,P4,2959,他來找你tq的,0,0,0,0,0,0,0,1,K8,
conv1,P10,2960,不可能,0,0,0,0,1,0,0,0,K5,
conv1,P4,2961,他都跟牡羊分手了,0,0,0,0,0,0,0,1,K8,
conv1,P4,2962,來這裡了,0,0,0,0,0,0,0,1,K8,
conv1,P4,2963,難道不是嗎,0,0,0,0,1,0,0,0,K5,
conv1,P15,2964,你們如果要親親 可以直撥嗎 想看基情四射,0,1,0,0,0,0,0,0,K2,
conv1,P10,2965,沒有親親也沒有直播,0,1,0,0,0,0,0,0,K2,
conv1,P11,2966,想看基情四射,0,0,0,0,0,0,0,1,K8,
conv1,P10,2967,大媽媽你也亂講話,0,0,0,0,0,0,0,1,K8,
conv1,R1,2968,大媽媽你也亂講話,0,0,0,0,0,0,0,1,K8,
conv1,P4,2969,大媽媽你也亂講話,0,0,0,0,0,0,0,1,K8,
conv1,P19,2970,想看基情四射,0,0,0,0,0,0,0,1,K8,
conv1,P7,2971,我不是雙魚阿,0,0,0,0,1,0,0,0,K5,
conv1,P14,2972,巨蟹的話是不是有蟹膏,0,0,0,0,1,0,0,0,K5,
conv1,P4,2973,那雙魚是不是要有兩條魚,0,0,0,0,1,0,0,0,K5,
conv1,P14,2974,你的魚池應該不只2條吧,0,0,0,0,1,0,0,0,K5,
conv1,P4,2975,66666,0,0,0,0,0,0,0,1,K8,
conv1,P4,2976,這個人在亂說我真的要被踢出去了,0,0,0,1,0,0,0,0,K4,
conv1,P14,2977,還有海豹、蘿蔔糕、抱歉、沒關係,0,0,0,0,0,0,0,1,K8,
conv1,P4,2978,沒關係沒有,0,0,0,0,0,0,0,1,K8,
conv1,P4,2979,抱歉也沒有,0,0,0,0,0,0,0,1,K8,
conv1,P14,2980,那其他就是有,0,0,0,0,0,0,0,1,K8,
conv1,P4,2981,但有人總,0,0,0,0,1,0,0,0,K5,
conv1,P14,2982,我的偶像,0,0,0,1,0,0,0,0,K4,
conv1,P14,2983,最近沒空去騷擾他,0,0,0,1,0,0,0,0,K4,
conv1,P4,2984,你可以去騷擾一下,0,0,0,0,0,0,0,1,K8,
conv1,P4,2985,他最近挺閒的,0,0,0,0,0,0,0,1,K8,
conv1,P14,2986,果然是我的偶像，在問劍還能這麼閒,0,0,0,1,0,0,0,0,K4,
conv1,P18,2987,有人認識凜旭嗎 問個印象,1,0,0,0,0,0,0,0,K1,
conv1,P18,2988,師父閨蜜找情緣,0,0,0,0,0,0,0,1,K8,
conv1,P14,2989,"""妄念（姐姐抱抱）"" 可能知道",0,0,0,0,1,0,0,0,K5,
conv1,P18,2990,"""妄念（姐姐抱抱）"" 交際花 問個印象",0,0,0,0,0,0,0,1,K8,
conv1,P14,2991,哪個幫會的啊？,1,0,0,0,0,0,0,0,K1,
conv1,P18,2992,我不知道欸,0,0,0,1,0,0,0,0,K4,
conv1,P18,2993,我不在線上,0,0,0,1,0,0,0,0,K4,
conv1,P18,2994,我只知道我朋友搜尋 對方好像是秋水不染塵,0,0,0,1,0,0,0,0,K4,
conv1,P18,2995,富豪,0,0,0,1,0,0,0,0,K4,
conv1,P14,2996,我晚點有空去採訪一下,0,0,0,1,0,0,0,0,K4,
conv1,P18,2997,靠你了 結冰水,0,0,0,0,0,0,0,1,K8,
conv1,P4,2998,喔,0,0,0,0,0,0,1,0,K7,
conv1,P4,2999,那個是,0,0,0,0,0,0,0,1,K8,
conv1,P4,3000,之前好像是羽泉吧,0,0,0,0,0,0,0,1,K8,
conv1,P4,3001,現在是別人買號的,0,0,0,0,0,0,0,1,K8,
conv1,P4,3002,但不知道是誰,0,0,0,0,1,0,0,0,K5,
conv1,P4,3003,他也在我的好友名單躺著,0,0,0,1,0,0,0,0,K4,
conv1,P18,3004,不愧是交際花,0,0,0,0,0,0,0,1,K8,
conv1,P7,3005,不愧是交際花,0,0,0,0,0,0,0,1,K8,
conv1,P2,3006,不愧是交際花,0,0,0,0,0,0,0,1,K8,
conv1,P14,3007,昨天第一場有好心人錄影嗎,1,0,0,0,0,0,0,0,K1,
conv1,P2,3008,問個蠢問題 緝盜更新後再打是不是裝備等階更高,0,0,0,0,1,0,0,0,K5,
conv1,P14,3009,下週沒跳獎勵升級,0,0,0,0,0,0,0,1,K8,
conv1,R1,3010,升級了才比較好,0,0,0,0,0,0,0,1,K8,
conv1,R1,3011,不然都一樣,0,0,0,0,0,0,0,1,K8,
conv1,P14,3012,新的獎勵次數不會被重置嗎,1,0,0,0,0,0,0,0,K1,
conv1,P14,3013,沒有，寶箱開什麼取決你打到的時間點,0,1,0,0,0,0,0,0,K2,
conv1,R1,3014,"""男大"" 我又有一隻拉布布了",0,1,0,0,0,0,0,0,K2,
conv1,P6,3015,鄧佳華,0,0,0,0,0,0,0,1,K8,
conv1,P8,3016,你為什麼還在過聖誕節,1,0,0,0,0,0,0,0,K1,
conv1,P4,3017,你為什麼還在過聖誕節,1,1,0,0,0,0,0,0,K1,K2
conv1,P15,3018,鄧佳華<,0,0,0,0,0,0,0,1,K8,
conv1,P4,3019,鄧佳華<,0,0,0,0,0,0,0,1,K8,
conv1,P6,3020,找不到頭貼用,0,0,0,0,0,0,0,1,K8,
conv1,P6,3021,你是GAY,0,0,0,0,0,0,0,1,K8,
conv1,P15,3022,劉德華阿,0,0,0,0,0,0,0,1,K8,
conv1,P8,3023,有90版嗎我也要,0,0,0,1,0,0,0,0,K4,
conv1,P17,3024,有,0,1,0,0,0,0,0,0,K2,
conv1,P17,3025,等我,0,0,0,1,0,0,0,0,K4,
conv1,P6,3026,感覺我要印下來,0,0,0,1,0,0,0,0,K4,
conv1,P6,3027,貼在主機上面,0,0,0,1,0,0,0,0,K4,
conv1,P8,3028,好欸要換,0,0,0,0,0,0,0,1,K8,
conv1,P15,3029,我要神像版,0,0,0,1,0,0,0,0,K4,
conv1,P16,3030,奶媽呢,0,0,0,0,0,0,0,1,K8,
conv1,P17,3031,你們要哪個類型的,0,0,0,0,0,0,0,1,K8,
conv1,P17,3032,這三種,0,0,0,0,0,0,0,1,K8,
conv1,P8,3033,嗚呼,0,0,0,0,0,0,0,1,K8,
conv1,P15,3034,我要,0,0,0,1,0,0,0,0,K4,
conv1,P15,3035,呃,0,0,0,1,0,0,0,0,K4,
conv1,P15,3036,我不要小鳥版的,0,0,0,1,0,0,0,0,K4,
conv1,P8,3037,有財神感覺比較能祝我發大財,0,0,0,1,0,0,0,0,K4,
conv1,P8,3038,我很專一的我只信財神其他都不信,0,0,0,1,0,0,0,0,K4,
conv1,P8,3039,咬手指感覺好澀,0,0,0,1,0,0,0,0,K4,
conv1,P15,3040,我可以咬你的,0,0,0,1,0,0,0,0,K4,
conv1,P8,3041,我不要,0,0,0,1,0,0,0,0,K4,
conv1,P8,3042,好髒,0,0,0,1,0,0,0,0,K4,
conv1,P8,3043,我怕你中毒,0,0,0,1,0,0,0,0,K4,
conv1,P15,3044,那我去咬泡泡的,0,0,0,1,0,0,0,0,K4,
conv1,P8,3045,我每天都在摸甲醇,0,0,0,1,0,0,0,0,K4,
conv1,R1,3046,朝廷賑災糧下來了,0,0,0,0,0,0,0,1,K8,
conv1,R1,3047,大概花了1.6W紋玉,0,0,0,0,0,0,0,1,K8,
conv1,R1,3048,ssr,0,0,0,0,0,0,0,1,K8,
conv1,R1,3049,這顆今天我寶庫出的,0,0,0,1,0,0,0,0,K4,
conv1,R1,3050,一開始就2000多,0,0,0,1,0,0,0,0,K4,
conv1,P2,3051,氣血上限的評分好像給的多,0,0,0,0,0,0,0,1,K8,
conv1,P2,3052,微妙,0,0,0,0,0,0,0,1,K8,
conv1,R1,3053,有氣海就沒逝,0,0,0,0,0,0,0,1,K8,
conv1,P2,3054,想到要農揚威點之後,0,0,0,0,0,0,0,1,K8,
conv1,P2,3055,禮拜五又要開始刷競技,0,0,0,0,0,0,0,1,K8,
conv1,R1,3056,躺平就行,0,0,0,0,0,0,0,1,K8,
conv1,R1,3057,我已經打算一開服就捲閒趣,0,0,0,1,0,0,0,0,K4,
conv1,P13,3058,有鐵衣的嗎,1,0,0,0,0,0,0,0,K1,
conv1,P13,3059,我被默認是女鐵了,0,0,0,1,0,0,0,0,K4,
conv1,P15,3060,你是啊,0,0,0,0,0,0,0,1,K8,
conv1,P17,3061,你是阿,0,0,0,0,0,0,0,1,K8,
conv1,P6,3062,你是啊,0,0,0,0,0,0,0,1,K8,
conv1,P16,3063,你是啊,0,0,0,0,0,0,0,1,K8,
conv1,P17,3064,你轉回去再給你男鐵,0,0,0,0,0,0,0,1,K8,
conv1,P13,3065,在我接回去之前我就委屈一下,0,0,0,1,0,0,0,0,K4,
conv1,P13,3066,剛好月底可以轉,0,0,0,1,0,0,0,0,K4,
conv1,P2,3067,你要贖回你的兩顆天賞石了嗎(意味深),1,0,0,0,0,0,0,0,K1,
conv1,P13,3068,我是笨蛋,0,1,0,0,0,0,0,0,K2,
conv1,P2,3069,不 笨蛋我另有人選,0,0,0,0,0,0,0,1,K8,
conv1,P16,3070,你是笨蛋,0,0,0,0,0,0,0,1,K8,
conv1,P13,3071,她是天生的 我是後天的,0,0,0,1,0,0,0,0,K4,
conv1,P13,3072,來了天生的,0,0,0,1,0,0,0,0,K4,
conv1,P16,3073,?,0,0,0,0,1,0,0,0,K5,
conv1,P13,3074,我的朋友們,0,0,0,1,0,0,0,0,K4,
conv1,P13,3075,我來了,0,0,0,1,0,0,0,0,K4,
conv1,P2,3076,有沒有乾媽願意贊助我搭她的兔子祥瑞,1,0,0,0,0,0,0,0,K1,
conv1,P2,3077,我真求了,0,0,0,1,0,0,0,0,K4,
conv1,P13,3078,自己抽一隻不香嗎,1,0,0,0,0,0,0,0,K1,
conv1,P2,3079,有個天賞頭髮想要,0,1,0,0,0,0,0,0,K2,
conv1,P2,3080,我沒有卯起來買鑿的習慣,0,0,0,1,0,0,0,0,K4,
conv1,P16,3081,謝謝海豹姐姐,0,0,0,0,0,0,1,0,K7,
conv1,P2,3082,謝謝海豹姐姐,0,0,0,0,0,0,1,0,K7,
conv1,P13,3083,上一邊去笨蛋,0,0,0,0,0,0,0,1,K8,
conv1,P17,3084,謝謝海豹姐姐,0,0,0,0,0,0,1,0,K7,
conv1,P13,3085,上一邊去笨蛋,0,0,0,0,0,0,0,1,K8,
conv1,P13,3086,上一邊去笨蛋,0,0,0,0,0,0,0,1,K8,
conv1,P2,3087,都是香菜 害我變笨蛋,0,0,0,0,0,0,0,1,K8,
conv1,P2,3088,555,0,0,0,0,0,0,0,1,K8,
conv1,P13,3089,戒香菜了吧,0,0,0,0,0,0,0,1,K8,
conv1,P13,3090,你染上髒東西了,0,0,0,0,0,0,0,1,K8,
conv1,R1,3091,破鐵18w,0,0,0,0,0,0,0,1,K8,
conv1,R1,3092,看起來有點死了,0,0,0,0,0,0,0,1,K8,
conv1,P2,3093,他情緣能補 很猛ㄉ,0,0,0,0,0,0,0,1,K8,
conv1,R1,3094,栓Q,0,0,0,0,0,0,0,1,K8,
conv1,P2,3095,怎麼不猴,1,0,0,0,0,0,0,0,K1,
conv1,R1,3096,小女子不才 因為天問不用棍的 我就查想說用一下冰火,0,0,0,1,0,0,0,0,K4,
conv1,R1,3097,結果換了一個裝直接20,0,0,0,1,0,0,0,0,K4,
conv1,R1,3098,?,0,0,0,0,1,0,0,0,K5,
conv1,P2,3099,我快樂一鍵 快樂躺平,0,0,0,1,0,0,0,0,K4,
conv1,R1,3100,他內功,0,0,0,0,0,0,0,1,K8,
conv1,R1,3101,太菜了,0,0,0,0,0,0,0,1,K8,
conv1,R1,3102,有一顆是上去湊周天的,0,1,0,0,0,0,0,0,K2,
conv1,R1,3103,他沒老一戒指,0,0,0,0,0,0,0,1,K8,
conv1,P2,3104,我沒老六項鍊,0,0,0,1,0,0,0,0,K4,
conv1,R1,3105,只能看看今天橙戒出來多少,0,0,0,0,0,0,0,1,K8,
conv1,R1,3106,那很難過了,0,0,0,0,0,1,0,0,K6,
conv1,R1,3107,他內功我本來要金火,0,0,0,1,0,0,0,0,K4,
conv1,R1,3108,但發現內功運太爛了,0,0,0,0,1,0,0,0,K5,
conv1,R1,3109,我只能拼拼湊湊出來金草,0,0,0,1,0,0,0,0,K4,
conv1,P13,3110,我也沒有,0,0,0,1,0,0,0,0,K4,
conv1,P2,3111,你遠超20w很久了吧,0,0,0,0,0,0,0,1,K8,
conv1,R1,3112,我盡力ㄌ,0,0,0,1,0,0,0,0,K4,
conv1,R1,3113,這配色認真？(遊戲圖片),1,0,0,0,0,0,0,0,K1,
conv1,R1,3114,你哪怕是左右顏色不一樣我還能接受,0,0,0,1,0,0,0,0,K4,
conv1,R1,3115,這黑白染的好醜,0,0,0,1,0,0,0,0,K4,
conv1,P13,3116,這天賞就頭像好看而已,0,0,0,0,0,0,0,1,K8,
conv1,P8,3117,謝謝海豹爸爸,0,0,0,0,0,0,1,0,K7,
conv1,P8,3118,海豹爸爸我還沒有天賞頭,0,0,0,0,0,0,0,1,K8,
conv1,P13,3119,你有獅車,0,0,0,0,0,0,0,1,K8,
conv1,P8,3120,但我沒有天賞頭,0,0,0,0,1,0,0,0,K5,
conv1,P2,3121,但我沒有天賞頭,0,0,0,0,1,0,0,0,K5,
conv1,P15,3122,但我沒有天賞頭,0,0,0,0,1,0,0,0,K5,
conv1,P13,3123,你有2顆副本白頭了,0,0,0,0,0,0,0,1,K8,
conv1,P13,3124,但我沒有天賞頭,0,0,0,0,1,0,0,0,K5,
conv1,P2,3125,可是你有自染,0,0,0,0,0,0,0,1,K8,
conv1,P2,3126,我很努力地在刷羅彩啊,0,0,0,1,0,0,0,0,K4,
conv1,P13,3127,花了錢 爽爽,0,0,0,0,0,1,0,0,K6,
conv1,P2,3128,哪能這樣比啊,0,0,0,0,0,0,0,1,K8,
conv1,P13,3129,講得我不努力一樣,0,0,0,1,0,0,0,0,K4,
conv1,P13,3130,難受了,0,0,0,1,0,0,0,0,K4,
conv1,P2,3131,這群怎麼沒有哭哭角落,1,0,0,0,0,1,0,0,K6,K1
conv1,P6,3132,這是要我空運嗎,0,1,0,0,0,0,0,0,K2,
conv1,P16,3133,不是 他這位置 不是很好ㄟ,0,0,0,0,1,0,0,0,K5,
conv1,P5,3134,香菜說他想找人TQ，有意願的報名,0,0,0,0,0,0,0,1,K8,
conv1,P5,3135,"""新鮮現榨香菜汁""",0,0,0,0,0,0,1,0,K7,
conv1,P16,3136,?,0,0,0,0,1,0,0,0,K5,
conv1,P16,3137,造謠,0,0,0,0,0,0,0,1,K8,
conv1,P5,3138,我去截圖證據,0,0,0,1,0,0,0,0,K4,
conv1,P16,3139,?,0,0,0,0,1,0,0,0,K5,
conv1,P5,3140,俗辣,0,0,0,0,0,0,0,1,K8,
conv1,P13,3141,要要證據,0,0,0,0,0,0,0,1,K8,
conv1,P5,3142,這俗辣撤回了,0,0,0,0,0,0,0,1,K8,
conv1,P5,3143,D個妹子跟我情緣讓我送天賞石,0,0,0,1,0,0,0,0,K4,
conv1,P16,3144,幽熒表示 像他這樣的也可以,0,0,0,0,0,0,0,1,K8,
conv1,P16,3145,各位男娘們請加油,0,0,0,0,0,0,0,1,K8,
conv1,P5,3146,那咋了,0,0,0,0,0,0,0,1,K8,
conv1,P5,3147,我不信一個正經男的能不對不說話的元元心動,0,0,0,0,1,0,0,0,K5,
conv1,P5,3148,元元，嘿嘿，我的元元，嘿嘿嘿嘿,0,0,0,1,0,0,0,0,K4,
conv1,P15,3149,有病要去看醫生,0,0,0,0,0,0,0,1,K8,
conv1,P18,3150,帶把妹子可以ㄇ,0,0,0,0,0,0,0,1,K8,
conv1,P18,3151,我讓我徒弟切掉報名,0,0,0,1,0,0,0,0,K4,
conv1,P16,3152,這不就是嗎？,1,0,0,0,0,0,0,0,K1,
conv1,P15,3153,帶把妹子我只服結冰水跟蘇皮,0,0,0,1,0,0,0,0,K4,
conv1,P15,3154,還有平胸海豹,0,0,0,1,0,0,0,0,K4,
conv1,P15,3155,這樣還算帶把嗎,1,0,0,0,0,0,0,0,K1,
conv1,P18,3156,皮下帶把 皮不帶把 合理ㄅ,0,0,0,0,0,0,0,1,K8,
conv1,P16,3157,這幫會沒一個正常的 除了我,0,0,0,1,0,0,0,0,K4,
conv1,P5,3158,唱歌,0,0,0,0,0,0,0,1,K8,
conv1,P5,3159,這幫會沒一個正常的 除了我,0,0,0,1,0,0,0,0,K4,
conv1,P6,3160,這幫會沒一個正常的 除了我,0,0,0,1,0,0,0,0,K4,
conv1,P18,3161,這幫會沒一個正常的 除了我,0,0,0,1,0,0,0,0,K4,
conv1,P5,3162,所以你的徒弟的把只有皮沒有骨肉？這麼硬核嗎,1,1,0,0,0,0,0,0,K2,K1
conv1,P5,3163,噢 不對 應該是只有骨肉沒有皮,0,1,0,0,0,0,0,0,K2,
conv1,P15,3164,上次有唱啊 你來了嗎,1,0,0,0,0,0,0,0,K1,
conv1,P5,3165,那你沒跟我說阿,0,0,0,1,0,0,0,0,K4,
conv1,P5,3166,你的問題,0,0,0,1,0,0,0,0,K4,
conv1,P15,3167,那你沒問我啊,0,0,0,1,0,0,0,0,K4,
conv1,P15,3168,你的問題,0,0,0,1,0,0,0,0,K4,
conv1,P5,3169,現在要醬喔,0,0,0,0,0,0,0,1,K8,
conv1,P5,3170,唉 果然沒說錯,0,0,0,0,0,0,0,1,K8,
conv1,P5,3171,漏風的,0,0,0,0,0,0,0,1,K8,
conv1,P16,3172,陽壽多給一點才能補洞,0,1,0,0,0,0,0,0,K2,
conv1,P15,3173,看來我是慈禧太后了,0,0,0,1,0,0,0,0,K4,
conv1,P16,3174,#NAME?,1,0,0,0,0,0,0,0,K1,
conv1,P2,3175,我看他肯定沒看過有人放毛鴨蛋,0,1,0,0,0,0,0,0,K2,
conv1,P16,3176,吐了,0,0,0,0,0,0,0,1,K8,
conv1,P2,3177,我有個越南朋友說帶汁的好吃,0,0,0,1,0,0,0,0,K4,
conv1,P2,3178,怕死,0,0,0,1,0,0,0,0,K4,
conv1,P15,3179,我還會加臭豆腐、鯛魚片,0,0,0,1,0,0,0,0,K4,
conv1,P19,3180,啊？？？,1,0,0,0,0,0,0,0,K1,
conv1,P14,3181,我是這種人嗎,0,0,0,1,0,0,0,0,K4,
conv1,P15,3182,"""結冰水"" 這禮拜打贏幫戰有你的黑絲照嗎",0,1,0,0,0,0,0,0,K2,
conv1,P18,3183,先不說他拍不拍先說他有黑絲嗎,0,1,0,0,0,0,0,0,K2,
conv1,P18,3184,還是你提供給結冰水穿來拍,0,1,0,0,0,0,0,0,K2,
conv1,P14,3185,還是你先寄兩條過來,0,0,0,0,0,0,0,1,K8,
conv1,P18,3186,我哪來黑絲,0,0,0,1,0,0,0,0,K4,
conv1,P18,3187,你去找頂流還差不多,0,0,0,1,0,0,0,0,K4,
conv1,P14,3188,你肯定有 不說是不是你自己的 感覺就像有在收藏的人,0,0,0,0,1,0,0,0,K5,
conv1,P15,3189,"""結冰水"" 你要的話我買一打給妳",0,0,0,0,0,0,0,1,K8,
conv1,P15,3190,我有朋友在賣絲襪還褲襪的,0,0,0,1,0,0,0,0,K4,
conv1,P2,3191,超商就有賣了,0,0,0,0,0,0,0,1,K8,
conv1,P2,3192,幹嘛那麼麻煩,1,0,0,0,0,0,0,0,K1,
conv1,P8,3193,為什麼這一期大家都有祥瑞,1,0,0,0,0,0,0,0,K1,
conv1,P8,3194,我什麼都沒有 我要去醉仙居玩了,0,1,0,1,0,0,0,0,K4,K2
conv1,P15,3195,你要確耶,0,0,0,0,0,0,0,1,K8,
conv1,P8,3196,醉仙居有490抽2顆天賞的人陪我阿,0,0,0,1,0,0,0,0,K4,
conv1,P15,3197,我172一顆天賞,0,0,0,1,0,0,0,0,K4,
conv1,P15,3198,你怎麼看,1,0,0,0,0,0,0,0,K1,
conv1,P8,3199,你輸了,0,0,0,0,0,0,0,1,K8,
conv1,P15,3200,氣到我都不想買鑿子了,0,0,0,1,0,0,0,0,K4,
conv1,P15,3201,好吧 去吧,0,0,0,1,0,0,0,0,K4,
conv1,P8,3202,人家是490 2顆餒,0,0,0,0,0,0,0,1,K8,
conv1,P15,3203,去吧去吧,0,0,0,0,0,0,0,1,K8,
conv1,P8,3204,那我要打包行李,0,0,0,1,0,0,0,0,K4,
conv1,P15,3205,掰掰,0,0,0,0,0,0,0,1,K8,
conv1,P8,3206,你是我的行李說什麼掰掰,0,0,0,1,0,0,0,0,K4,
